tract,state_abbr,year,annual_change,hpi,hpi1990,hpi2000,WARD
17031010701,IL,2017,-0.69,235.83,NA,132.91,49
17031030103,NA,NA,NA,NA,NA,NA,48
17031063303,NA,NA,NA,NA,NA,NA,44
17031030102,NA,NA,NA,NA,NA,NA,48
17031010502,NA,NA,NA,NA,NA,NA,49
17031010503,NA,NA,NA,NA,NA,NA,49
17031010702,NA,NA,NA,NA,NA,NA,49
17031837100,NA,NA,NA,NA,NA,NA,27
17031837000,NA,NA,NA,NA,NA,NA,27
17031010201,IL,1993,NA,100,NA,NA,49
17031010201,IL,1994,-5.52,94.48,NA,NA,49
17031010201,IL,1995,10.75,104.63,NA,NA,49
17031010201,IL,1996,-3.27,101.21,NA,NA,49
17031010201,IL,1997,9.66,110.99,NA,NA,49
17031010201,IL,1998,4.13,115.58,NA,NA,49
17031010201,IL,1999,11.69,129.09,NA,NA,49
17031010201,IL,2000,NA,NA,NA,NA,49
17031010201,IL,2001,NA,167.35,NA,NA,49
17031010201,IL,2002,-0.12,167.15,NA,NA,49
17031010201,IL,2003,12.18,187.5,NA,NA,49
17031010201,IL,2004,5.66,198.11,NA,NA,49
17031010201,IL,2005,15.84,229.48,NA,NA,49
17031010201,IL,2006,6.1,243.48,NA,NA,49
17031010201,IL,2007,-6.71,227.15,NA,NA,49
17031010201,IL,2008,13.46,257.71,NA,NA,49
17031010201,IL,2009,-15.6,217.5,NA,NA,49
17031010201,IL,2010,-10.2,195.32,NA,NA,49
17031010201,IL,2011,-11.29,173.26,NA,NA,49
17031010201,IL,2012,3.47,179.27,NA,NA,49
17031010201,IL,2013,1.77,182.45,NA,NA,49
17031010201,IL,2014,NA,NA,NA,NA,49
17031010201,IL,2015,NA,210.15,NA,NA,49
17031010201,IL,2016,-19.15,169.92,NA,NA,49
17031010201,IL,2017,20.5,204.75,NA,NA,49
17031020901,NA,NA,NA,NA,NA,NA,50
17031040401,IL,1992,NA,100,NA,52.43,40
17031040401,IL,1993,3.48,103.48,NA,54.26,40
17031040401,IL,1994,6.62,110.34,NA,57.85,40
17031040401,IL,1995,-3.59,106.37,NA,55.78,40
17031040401,IL,1996,16.61,124.05,NA,65.04,40
17031040401,IL,1997,7.14,132.9,NA,69.69,40
17031040401,IL,1998,13.28,150.55,NA,78.94,40
17031040401,IL,1999,2.86,154.86,NA,81.2,40
17031040401,IL,2000,23.15,190.71,NA,100,40
17031040401,IL,2001,12.36,214.29,NA,112.36,40
17031040401,IL,2002,8.56,232.63,NA,121.98,40
17031040401,IL,2003,7.88,250.96,NA,131.59,40
17031040401,IL,2004,15.14,288.95,NA,151.51,40
17031040401,IL,2005,9.16,315.43,NA,165.4,40
17031040401,IL,2006,16.04,366.03,NA,191.93,40
17031040401,IL,2007,-9.07,332.83,NA,174.52,40
17031040401,IL,2008,1.56,338.01,NA,177.24,40
17031040401,IL,2009,-2.22,330.51,NA,173.3,40
17031040401,IL,2010,-3.15,320.11,NA,167.85,40
17031040401,IL,2011,-4.58,305.45,NA,160.16,40
17031040401,IL,2012,5.29,321.61,NA,168.64,40
17031040401,IL,2013,1.84,327.53,NA,171.74,40
17031040401,IL,2014,12.49,368.43,NA,193.19,40
17031040401,IL,2015,-0.21,367.65,NA,192.78,40
17031040401,IL,2016,4.43,383.94,NA,201.32,40
17031040401,IL,2017,NA,NA,NA,NA,40
17031210602,IL,2002,NA,100,NA,NA,35
17031210602,IL,2003,8.75,108.75,NA,NA,35
17031210602,IL,2004,10.68,120.36,NA,NA,35
17031210602,IL,2005,10.67,133.21,NA,NA,35
17031210602,IL,2006,22.4,163.04,NA,NA,35
17031210602,IL,2007,-7,151.62,NA,NA,35
17031210602,IL,2008,-10.42,135.82,NA,NA,35
17031210602,IL,2009,-0.03,135.78,NA,NA,35
17031210602,IL,2010,-13.57,117.36,NA,NA,35
17031210602,IL,2011,-10.82,104.66,NA,NA,35
17031210602,IL,2012,0.34,105.01,NA,NA,35
17031210602,IL,2013,16.34,122.18,NA,NA,35
17031210602,IL,2014,20.6,147.35,NA,NA,35
17031210602,IL,2015,3.87,153.05,NA,NA,35
17031210602,IL,2016,14.44,175.15,NA,NA,35
17031210602,IL,2017,-4.69,166.93,NA,NA,35
17031160501,IL,1993,NA,100,NA,64.3,33
17031160501,IL,1994,1.2,101.2,NA,65.07,33
17031160501,IL,1995,7.03,108.32,NA,69.65,33
17031160501,IL,1996,9.62,118.74,NA,76.35,33
17031160501,IL,1997,-6.43,111.1,NA,71.44,33
17031160501,IL,1998,5.73,117.46,NA,75.53,33
17031160501,IL,1999,11.65,131.15,NA,84.33,33
17031160501,IL,2000,18.58,155.52,NA,100,33
17031160501,IL,2001,13.28,176.17,NA,113.28,33
17031160501,IL,2002,10.71,195.05,NA,125.42,33
17031160501,IL,2003,7.59,209.86,NA,134.95,33
17031160501,IL,2004,12.27,235.61,NA,151.5,33
17031160501,IL,2005,19.48,281.5,NA,181.01,33
17031160501,IL,2006,4.9,295.29,NA,189.88,33
17031160501,IL,2007,8.28,319.73,NA,205.59,33
17031160501,IL,2008,1.15,323.41,NA,207.96,33
17031160501,IL,2009,-17.1,268.1,NA,172.39,33
17031160501,IL,2010,-21.45,210.59,NA,135.41,33
17031160501,IL,2011,16.26,244.82,NA,157.43,33
17031160501,IL,2012,-6.29,229.43,NA,147.53,33
17031160501,IL,2013,12.09,257.17,NA,165.36,33
17031160501,IL,2014,7.03,275.25,NA,176.99,33
17031160501,IL,2015,10.43,303.97,NA,195.46,33
17031160501,IL,2016,9.17,331.85,NA,213.38,33
17031160501,IL,2017,-8.02,305.24,NA,196.28,33
17031191302,IL,1993,NA,100,NA,68.86,36
17031191302,IL,1994,-2.91,97.09,NA,66.86,36
17031191302,IL,1995,-2.9,94.28,NA,64.92,36
17031191302,IL,1996,9.88,103.6,NA,71.33,36
17031191302,IL,1997,1.19,104.82,NA,72.18,36
17031191302,IL,1998,4.45,109.49,NA,75.39,36
17031191302,IL,1999,9.06,119.41,NA,82.22,36
17031191302,IL,2000,21.63,145.23,NA,100,36
17031191302,IL,2001,3.88,150.87,NA,103.88,36
17031191302,IL,2002,14.8,173.2,NA,119.26,36
17031191302,IL,2003,11.38,192.91,NA,132.83,36
17031191302,IL,2004,11.2,214.52,NA,147.71,36
17031191302,IL,2005,12.33,240.96,NA,165.92,36
17031191302,IL,2006,14.93,276.93,NA,190.68,36
17031191302,IL,2007,0.25,277.63,NA,191.17,36
17031191302,IL,2008,-10.58,248.25,NA,170.94,36
17031191302,IL,2009,-39.41,150.41,NA,103.56,36
17031191302,IL,2010,-7.63,138.93,NA,95.66,36
17031191302,IL,2011,-5.49,131.31,NA,90.42,36
17031191302,IL,2012,-15.91,110.42,NA,76.03,36
17031191302,IL,2013,18.23,130.55,NA,89.89,36
17031191302,IL,2014,5.65,137.93,NA,94.97,36
17031191302,IL,2015,9.26,150.7,NA,103.76,36
17031191302,IL,2016,20.53,181.64,NA,125.07,36
17031191302,IL,2017,-3.45,175.37,NA,120.75,36
17031190602,IL,1986,NA,100,66.14,42.25,30
17031190602,IL,1987,7.59,107.59,71.17,45.46,30
17031190602,IL,1988,2.98,110.8,73.29,46.82,30
17031190602,IL,1989,19.16,132.03,87.33,55.79,30
17031190602,IL,1990,14.51,151.19,100,63.88,30
17031190602,IL,1991,2.07,154.32,102.07,65.21,30
17031190602,IL,1992,5.87,163.38,108.06,69.03,30
17031190602,IL,1993,4.42,170.6,112.83,72.08,30
17031190602,IL,1994,-0.41,169.9,112.37,71.79,30
17031190602,IL,1995,1.53,172.5,114.09,72.89,30
17031190602,IL,1996,0.57,173.49,114.75,73.3,30
17031190602,IL,1997,13.86,197.53,130.65,83.47,30
17031190602,IL,1998,-3.85,189.93,125.62,80.25,30
17031190602,IL,1999,10.99,210.8,139.43,89.07,30
17031190602,IL,2000,12.27,236.66,156.53,100,30
17031190602,IL,2001,11.73,264.42,174.89,111.73,30
17031190602,IL,2002,14.26,302.11,199.82,127.66,30
17031190602,IL,2003,4.06,314.39,207.94,132.84,30
17031190602,IL,2004,11.3,349.9,231.43,147.85,30
17031190602,IL,2005,16.55,407.83,269.74,172.32,30
17031190602,IL,2006,11.6,455.12,301.03,192.31,30
17031190602,IL,2007,-1.77,447.08,295.71,188.91,30
17031190602,IL,2008,-13.89,385,254.65,162.68,30
17031190602,IL,2009,-33.23,257.08,170.04,108.63,30
17031190602,IL,2010,-6.6,240.1,158.81,101.45,30
17031190602,IL,2011,-5.01,228.07,150.85,96.37,30
17031190602,IL,2012,-6.43,213.4,141.15,90.17,30
17031190602,IL,2013,5.84,225.87,149.39,95.44,30
17031190602,IL,2014,29.67,292.89,193.72,123.76,30
17031190602,IL,2015,-3.7,282.07,186.56,119.18,30
17031190602,IL,2016,7.23,302.45,200.05,127.8,30
17031190602,IL,2017,4.94,317.39,209.93,134.11,30
17031840200,IL,2003,NA,100,NA,NA,11
17031840200,IL,2004,25.79,125.79,NA,NA,11
17031840200,IL,2005,-0.43,125.25,NA,NA,11
17031840200,IL,2006,21.92,152.7,NA,NA,11
17031840200,IL,2007,-8.14,140.27,NA,NA,11
17031840200,IL,2008,3.82,145.63,NA,NA,11
17031840200,IL,2009,-6.91,135.57,NA,NA,11
17031840200,IL,2010,-2.67,131.94,NA,NA,11
17031840200,IL,2011,-2.81,128.24,NA,NA,11
17031840200,IL,2012,-0.19,128,NA,NA,11
17031840200,IL,2013,-5.55,120.9,NA,NA,11
17031840200,IL,2014,NA,NA,NA,NA,11
17031840200,IL,2015,NA,132.23,NA,NA,11
17031840200,IL,2016,5.91,140.05,NA,NA,11
17031840200,IL,2017,-0.47,139.39,NA,NA,11
17031530501,IL,2003,NA,100,NA,NA,34
17031530501,IL,2004,10.74,110.74,NA,NA,34
17031530501,IL,2005,2.43,113.43,NA,NA,34
17031530501,IL,2006,17.46,133.23,NA,NA,34
17031530501,IL,2007,8.02,143.92,NA,NA,34
17031530501,IL,2008,-7.23,133.51,NA,NA,34
17031530501,IL,2009,-11.52,118.13,NA,NA,34
17031530501,IL,2010,-0.82,117.17,NA,NA,34
17031530501,IL,2011,-15.82,98.64,NA,NA,34
17031530501,IL,2012,-8.55,90.21,NA,NA,34
17031530501,IL,2013,14.47,103.25,NA,NA,34
17031530501,IL,2014,-12.45,90.4,NA,NA,34
17031530501,IL,2015,-1.38,89.16,NA,NA,34
17031530501,IL,2016,NA,NA,NA,NA,34
17031530501,IL,2017,NA,NA,NA,NA,34
17031020701,IL,1992,NA,100,NA,67.29,40
17031020701,IL,1993,-1.36,98.64,NA,66.37,40
17031020701,IL,1994,3.61,102.2,NA,68.77,40
17031020701,IL,1995,12.9,115.38,NA,77.64,40
17031020701,IL,1996,-2.45,112.55,NA,75.73,40
17031020701,IL,1997,4.72,117.87,NA,79.31,40
17031020701,IL,1998,5.96,124.9,NA,84.04,40
17031020701,IL,1999,7.2,133.89,NA,90.09,40
17031020701,IL,2000,11,148.61,NA,100,40
17031020701,IL,2001,12.7,167.48,NA,112.7,40
17031020701,IL,2002,9.01,182.58,NA,122.86,40
17031020701,IL,2003,2.77,187.64,NA,126.26,40
17031020701,IL,2004,2.79,192.88,NA,129.78,40
17031020701,IL,2005,29.42,249.63,NA,167.97,40
17031020701,IL,2006,-4.8,237.66,NA,159.91,40
17031020701,IL,2007,5.62,251.01,NA,168.9,40
17031020701,IL,2008,-3.1,243.22,NA,163.66,40
17031020701,IL,2009,-9.4,220.36,NA,148.28,40
17031020701,IL,2010,-12.89,191.96,NA,129.16,40
17031020701,IL,2011,-9.02,174.63,NA,117.51,40
17031020701,IL,2012,2.3,178.65,NA,120.21,40
17031020701,IL,2013,0.36,179.29,NA,120.64,40
17031020701,IL,2014,12.06,200.91,NA,135.19,40
17031020701,IL,2015,-1.24,198.42,NA,133.52,40
17031020701,IL,2016,-0.64,197.16,NA,132.67,40
17031020701,IL,2017,10.93,218.71,NA,147.17,40
17031831400,IL,2003,NA,100,NA,NA,29
17031831400,IL,2004,7.94,107.94,NA,NA,29
17031831400,IL,2005,16.94,126.23,NA,NA,29
17031831400,IL,2006,4.92,132.44,NA,NA,29
17031831400,IL,2007,7.76,142.71,NA,NA,29
17031831400,IL,2008,-8.2,131,NA,NA,29
17031831400,IL,2009,NA,NA,NA,NA,29
17031831400,IL,2010,NA,NA,NA,NA,29
17031831400,IL,2011,NA,107.18,NA,NA,29
17031831400,IL,2012,-10.72,95.69,NA,NA,29
17031831400,IL,2013,6.66,102.07,NA,NA,29
17031831400,IL,2014,NA,NA,NA,NA,29
17031831400,IL,2015,NA,NA,NA,NA,29
17031831400,IL,2016,NA,NA,NA,NA,29
17031831400,IL,2017,NA,NA,NA,NA,29
17031831300,NA,NA,NA,NA,NA,NA,37
17031010501,NA,NA,NA,NA,NA,NA,49
17031833000,NA,NA,NA,NA,NA,NA,27
17031760801,NA,NA,NA,NA,NA,NA,41
17031252101,NA,NA,NA,NA,NA,NA,29
17031252102,NA,NA,NA,NA,NA,NA,29
17031252202,NA,NA,NA,NA,NA,NA,28
17031220601,IL,2001,NA,100,NA,NA,35
17031220601,IL,2002,19.12,119.12,NA,NA,35
17031220601,IL,2003,-3.92,114.46,NA,NA,35
17031220601,IL,2004,18.37,135.48,NA,NA,35
17031220601,IL,2005,10.74,150.02,NA,NA,35
17031220601,IL,2006,NA,NA,NA,NA,35
17031220601,IL,2007,NA,174.02,NA,NA,35
17031220601,IL,2008,-2.44,169.78,NA,NA,35
17031220601,IL,2009,-7.5,157.04,NA,NA,35
17031220601,IL,2010,-4.09,150.62,NA,NA,35
17031220601,IL,2011,-7.47,139.38,NA,NA,35
17031220601,IL,2012,-0.02,139.35,NA,NA,35
17031220601,IL,2013,3.73,144.55,NA,NA,35
17031220601,IL,2014,13.2,163.62,NA,NA,35
17031220601,IL,2015,7.07,175.19,NA,NA,35
17031220601,IL,2016,1.53,177.86,NA,NA,35
17031220601,IL,2017,NA,NA,NA,NA,35
17031210502,NA,NA,NA,NA,NA,NA,30
17031220602,IL,1993,NA,100,NA,NA,35
17031220602,IL,1994,-2.42,97.58,NA,NA,35
17031220602,IL,1995,13.93,111.17,NA,NA,35
17031220602,IL,1996,0.83,112.09,NA,NA,35
17031220602,IL,1997,12.9,126.55,NA,NA,35
17031220602,IL,1998,7.43,135.95,NA,NA,35
17031220602,IL,1999,11.64,151.77,NA,NA,35
17031220602,IL,2000,NA,NA,NA,NA,35
17031220602,IL,2001,NA,203.53,NA,NA,35
17031220602,IL,2002,12.29,228.54,NA,NA,35
17031220602,IL,2003,4.97,239.9,NA,NA,35
17031220602,IL,2004,15.04,275.99,NA,NA,35
17031220602,IL,2005,10.57,305.18,NA,NA,35
17031220602,IL,2006,17.28,357.9,NA,NA,35
17031220602,IL,2007,-3.23,346.34,NA,NA,35
17031220602,IL,2008,-1.38,341.57,NA,NA,35
17031220602,IL,2009,-15.95,287.09,NA,NA,35
17031220602,IL,2010,-4.14,275.21,NA,NA,35
17031220602,IL,2011,-4.02,264.15,NA,NA,35
17031220602,IL,2012,-2.49,257.57,NA,NA,35
17031220602,IL,2013,14.18,294.08,NA,NA,35
17031220602,IL,2014,36.98,402.84,NA,NA,35
17031220602,IL,2015,-11.94,354.75,NA,NA,35
17031220602,IL,2016,9.32,387.82,NA,NA,35
17031220602,IL,2017,-2.13,379.58,NA,NA,35
17031220901,IL,2002,NA,100,NA,NA,35
17031220901,IL,2003,12.08,112.08,NA,NA,35
17031220901,IL,2004,14.27,128.07,NA,NA,35
17031220901,IL,2005,28.36,164.4,NA,NA,35
17031220901,IL,2006,-1.05,162.67,NA,NA,35
17031220901,IL,2007,-3.2,157.47,NA,NA,35
17031220901,IL,2008,-3.06,152.64,NA,NA,35
17031220901,IL,2009,-8.19,140.14,NA,NA,35
17031220901,IL,2010,-22.41,108.73,NA,NA,35
17031220901,IL,2011,10.08,119.69,NA,NA,35
17031220901,IL,2012,19.29,142.79,NA,NA,35
17031220901,IL,2013,-18.64,116.17,NA,NA,35
17031220901,IL,2014,30.34,151.42,NA,NA,35
17031220901,IL,2015,1.09,153.06,NA,NA,35
17031220901,IL,2016,17.11,179.25,NA,NA,35
17031220901,IL,2017,NA,NA,NA,NA,35
17031220902,IL,2001,NA,100,NA,NA,35
17031220902,IL,2002,12.71,112.71,NA,NA,35
17031220902,IL,2003,10.78,124.86,NA,NA,35
17031220902,IL,2004,19.79,149.58,NA,NA,35
17031220902,IL,2005,14.19,170.8,NA,NA,35
17031220902,IL,2006,3.05,176.01,NA,NA,35
17031220902,IL,2007,11.55,196.33,NA,NA,35
17031220902,IL,2008,-0.37,195.61,NA,NA,35
17031220902,IL,2009,-5.31,185.23,NA,NA,35
17031220902,IL,2010,-16.81,154.09,NA,NA,35
17031220902,IL,2011,-2.6,150.08,NA,NA,35
17031220902,IL,2012,-9.79,135.38,NA,NA,35
17031220902,IL,2013,19.27,161.47,NA,NA,35
17031220902,IL,2014,2.64,165.74,NA,NA,35
17031220902,IL,2015,25.1,207.34,NA,NA,35
17031220902,IL,2016,-0.79,205.7,NA,NA,35
17031220902,IL,2017,NA,NA,NA,NA,35
17031200401,IL,2001,NA,100,NA,NA,36
17031200401,IL,2002,10.8,110.8,NA,NA,36
17031200401,IL,2003,9.11,120.89,NA,NA,36
17031200401,IL,2004,14.04,137.85,NA,NA,36
17031200401,IL,2005,19.71,165.02,NA,NA,36
17031200401,IL,2006,10.44,182.25,NA,NA,36
17031200401,IL,2007,10.7,201.75,NA,NA,36
17031200401,IL,2008,-16.46,168.54,NA,NA,36
17031200401,IL,2009,-35.85,108.12,NA,NA,36
17031200401,IL,2010,NA,NA,NA,NA,36
17031200401,IL,2011,NA,80.94,NA,NA,36
17031200401,IL,2012,6.16,85.93,NA,NA,36
17031200401,IL,2013,NA,NA,NA,NA,36
17031200401,IL,2014,NA,NA,NA,NA,36
17031200401,IL,2015,NA,NA,NA,NA,36
17031200401,IL,2016,NA,120.46,NA,NA,36
17031200401,IL,2017,17.69,141.76,NA,NA,36
17031200402,IL,2001,NA,100,NA,NA,35
17031200402,IL,2002,8.13,108.13,NA,NA,35
17031200402,IL,2003,10.78,119.79,NA,NA,35
17031200402,IL,2004,8.19,129.6,NA,NA,35
17031200402,IL,2005,12.28,145.51,NA,NA,35
17031200402,IL,2006,13.59,165.28,NA,NA,35
17031200402,IL,2007,5.73,174.75,NA,NA,35
17031200402,IL,2008,-17.75,143.73,NA,NA,35
17031200402,IL,2009,NA,NA,NA,NA,35
17031200402,IL,2010,NA,69.52,NA,NA,35
17031200402,IL,2011,NA,NA,NA,NA,35
17031200402,IL,2012,NA,72.69,NA,NA,35
17031200402,IL,2013,-2.75,70.7,NA,NA,35
17031200402,IL,2014,35.42,95.74,NA,NA,35
17031200402,IL,2015,3.19,98.79,NA,NA,35
17031200402,IL,2016,10.27,108.94,NA,NA,35
17031200402,IL,2017,4.52,113.86,NA,NA,35
17031191301,IL,1992,NA,100,NA,64.25,36
17031191301,IL,1993,0.68,100.68,NA,64.69,36
17031191301,IL,1994,1.01,101.7,NA,65.34,36
17031191301,IL,1995,4.65,106.43,NA,68.38,36
17031191301,IL,1996,-1.03,105.34,NA,67.68,36
17031191301,IL,1997,18.01,124.31,NA,79.87,36
17031191301,IL,1998,-1.85,122.01,NA,78.39,36
17031191301,IL,1999,12.81,137.64,NA,88.44,36
17031191301,IL,2000,13.08,155.64,NA,100,36
17031191301,IL,2001,9.14,169.87,NA,109.14,36
17031191301,IL,2002,7.81,183.15,NA,117.67,36
17031191301,IL,2003,7.08,196.11,NA,126,36
17031191301,IL,2004,14.05,223.67,NA,143.71,36
17031191301,IL,2005,16,259.45,NA,166.7,36
17031191301,IL,2006,9.15,283.18,NA,181.94,36
17031191301,IL,2007,-4.97,269.1,NA,172.9,36
17031191301,IL,2008,-8.25,246.9,NA,158.63,36
17031191301,IL,2009,-26.64,181.12,NA,116.37,36
17031191301,IL,2010,-12.22,158.99,NA,102.15,36
17031191301,IL,2011,-25.87,117.86,NA,75.72,36
17031191301,IL,2012,-4.37,112.71,NA,72.41,36
17031191301,IL,2013,19.79,135.01,NA,86.74,36
17031191301,IL,2014,13.41,153.12,NA,98.38,36
17031191301,IL,2015,5.12,160.96,NA,103.41,36
17031191301,IL,2016,19.39,192.17,NA,123.47,36
17031191301,IL,2017,-1.03,190.2,NA,122.2,36
17031190601,IL,1992,NA,100,NA,68.61,30
17031190601,IL,1993,4.52,104.52,NA,71.71,30
17031190601,IL,1994,-1.84,102.6,NA,70.4,30
17031190601,IL,1995,4.65,107.38,NA,73.67,30
17031190601,IL,1996,5.36,113.13,NA,77.62,30
17031190601,IL,1997,4.95,118.73,NA,81.46,30
17031190601,IL,1998,4.22,123.74,NA,84.9,30
17031190601,IL,1999,3.8,128.44,NA,88.13,30
17031190601,IL,2000,13.47,145.75,NA,100,30
17031190601,IL,2001,13.58,165.54,NA,113.58,30
17031190601,IL,2002,11.14,183.98,NA,126.23,30
17031190601,IL,2003,8.42,199.47,NA,136.86,30
17031190601,IL,2004,13.06,225.53,NA,154.74,30
17031190601,IL,2005,14.15,257.44,NA,176.63,30
17031190601,IL,2006,10.48,284.41,NA,195.14,30
17031190601,IL,2007,-4.13,272.65,NA,187.07,30
17031190601,IL,2008,-5.69,257.13,NA,176.42,30
17031190601,IL,2009,-29.63,180.94,NA,124.14,30
17031190601,IL,2010,-7.32,167.7,NA,115.06,30
17031190601,IL,2011,NA,NA,NA,NA,30
17031190601,IL,2012,NA,125.35,NA,86.01,30
17031190601,IL,2013,16.72,146.31,NA,100.38,30
17031190601,IL,2014,10.23,161.28,NA,110.66,30
17031190601,IL,2015,14.39,184.48,NA,126.57,30
17031190601,IL,2016,6.47,196.42,NA,134.77,30
17031190601,IL,2017,-1.68,193.11,NA,132.5,30
17031190701,IL,1993,NA,100,NA,78.98,30
17031190701,IL,1994,1.24,101.24,NA,79.96,30
17031190701,IL,1995,NA,NA,NA,NA,30
17031190701,IL,1996,NA,103.95,NA,82.1,30
17031190701,IL,1997,24.96,129.9,NA,102.59,30
17031190701,IL,1998,-12.74,113.35,NA,89.52,30
17031190701,IL,1999,8.54,123.03,NA,97.16,30
17031190701,IL,2000,2.92,126.62,NA,100,30
17031190701,IL,2001,24.1,157.14,NA,124.1,30
17031190701,IL,2002,8.61,170.66,NA,134.79,30
17031190701,IL,2003,9.55,186.96,NA,147.65,30
17031190701,IL,2004,10.2,206.02,NA,162.71,30
17031190701,IL,2005,14.2,235.27,NA,185.81,30
17031190701,IL,2006,9.04,256.55,NA,202.62,30
17031190701,IL,2007,3.75,266.18,NA,210.22,30
17031190701,IL,2008,-5.27,252.16,NA,199.15,30
17031190701,IL,2009,NA,NA,NA,NA,30
17031190701,IL,2010,NA,NA,NA,NA,30
17031190701,IL,2011,NA,NA,NA,NA,30
17031190701,IL,2012,NA,126.81,NA,100.15,30
17031190701,IL,2013,-1.17,125.33,NA,98.99,30
17031190701,IL,2014,NA,NA,NA,NA,30
17031190701,IL,2015,NA,NA,NA,NA,30
17031190701,IL,2016,NA,172.39,NA,136.15,30
17031190701,IL,2017,NA,NA,NA,NA,30
17031190702,IL,2001,NA,100,NA,NA,30
17031190702,IL,2002,10.86,110.86,NA,NA,30
17031190702,IL,2003,2.87,114.05,NA,NA,30
17031190702,IL,2004,12.99,128.86,NA,NA,30
17031190702,IL,2005,17.34,151.2,NA,NA,30
17031190702,IL,2006,10.6,167.24,NA,NA,30
17031190702,IL,2007,-3.91,160.7,NA,NA,30
17031190702,IL,2008,10.54,177.65,NA,NA,30
17031190702,IL,2009,-37.06,111.81,NA,NA,30
17031190702,IL,2010,NA,NA,NA,NA,30
17031190702,IL,2011,NA,80.76,NA,NA,30
17031190702,IL,2012,NA,NA,NA,NA,30
17031190702,IL,2013,NA,81.53,NA,NA,30
17031190702,IL,2014,NA,NA,NA,NA,30
17031190702,IL,2015,NA,109.42,NA,NA,30
17031190702,IL,2016,NA,NA,NA,NA,30
17031190702,IL,2017,NA,122.61,NA,NA,30
17031190401,IL,1986,NA,100,69.87,46.29,30
17031190401,IL,1987,7.19,107.19,74.89,49.61,30
17031190401,IL,1988,14,122.19,85.37,56.56,30
17031190401,IL,1989,8.46,132.52,92.59,61.34,30
17031190401,IL,1990,8,143.13,100,66.25,30
17031190401,IL,1991,4.29,149.27,104.29,69.09,30
17031190401,IL,1992,2.71,153.32,107.12,70.97,30
17031190401,IL,1993,5.05,161.06,112.53,74.55,30
17031190401,IL,1994,0.09,161.2,112.63,74.61,30
17031190401,IL,1995,-0.8,159.91,111.72,74.02,30
17031190401,IL,1996,6.56,170.41,119.06,78.88,30
17031190401,IL,1997,5.2,179.27,125.25,82.98,30
17031190401,IL,1998,0.76,180.64,126.21,83.61,30
17031190401,IL,1999,5.59,190.74,133.27,88.29,30
17031190401,IL,2000,13.26,216.04,150.94,100,30
17031190401,IL,2001,12.26,242.53,169.45,112.26,30
17031190401,IL,2002,10.55,268.11,187.32,124.1,30
17031190401,IL,2003,6.11,284.5,198.77,131.69,30
17031190401,IL,2004,9.66,311.98,217.97,144.41,30
17031190401,IL,2005,11.66,348.35,243.38,161.24,30
17031190401,IL,2006,7.52,374.53,261.67,173.36,30
17031190401,IL,2007,5.61,395.53,276.35,183.08,30
17031190401,IL,2008,-12.43,346.38,242.01,160.33,30
17031190401,IL,2009,-21.9,270.54,189.02,125.23,30
17031190401,IL,2010,-9.54,244.74,170.99,113.28,30
17031190401,IL,2011,-5.4,231.54,161.77,107.17,30
17031190401,IL,2012,-16.25,193.9,135.48,89.75,30
17031190401,IL,2013,5.51,204.59,142.94,94.7,30
17031190401,IL,2014,24.54,254.8,178.02,117.94,30
17031190401,IL,2015,3.33,263.27,183.94,121.86,30
17031190401,IL,2016,8.41,285.42,199.42,132.11,30
17031190401,IL,2017,5.79,301.96,210.97,139.77,30
17031190402,IL,1986,NA,100,71.61,42.34,30
17031190402,IL,1987,9.64,109.64,78.51,46.42,30
17031190402,IL,1988,10.8,121.48,86.99,51.44,30
17031190402,IL,1989,11.83,135.85,97.28,57.52,30
17031190402,IL,1990,2.79,139.65,100,59.13,30
17031190402,IL,1991,7.93,150.72,107.93,63.82,30
17031190402,IL,1992,1.97,153.69,110.05,65.08,30
17031190402,IL,1993,1.94,156.67,112.19,66.34,30
17031190402,IL,1994,-0.12,156.48,112.05,66.26,30
17031190402,IL,1995,0.78,157.69,112.92,66.77,30
17031190402,IL,1996,8.77,171.52,122.82,72.63,30
17031190402,IL,1997,4.23,178.78,128.02,75.7,30
17031190402,IL,1998,4.01,185.95,133.16,78.74,30
17031190402,IL,1999,6.34,197.74,141.6,83.73,30
17031190402,IL,2000,19.43,236.17,169.12,100,30
17031190402,IL,2001,7.98,255.01,182.61,107.98,30
17031190402,IL,2002,11.6,284.6,203.8,120.51,30
17031190402,IL,2003,5.32,299.75,214.65,126.92,30
17031190402,IL,2004,10.07,329.94,236.26,139.7,30
17031190402,IL,2005,14.18,376.71,269.76,159.51,30
17031190402,IL,2006,8.99,410.58,294.01,173.85,30
17031190402,IL,2007,0.02,410.65,294.06,173.88,30
17031190402,IL,2008,-7.42,380.17,272.23,160.97,30
17031190402,IL,2009,-19.61,305.6,218.84,129.4,30
17031190402,IL,2010,-20.12,244.1,174.8,103.36,30
17031190402,IL,2011,-13.51,211.12,151.18,89.39,30
17031190402,IL,2012,4.93,221.54,158.64,93.81,30
17031190402,IL,2013,5.96,234.75,168.11,99.4,30
17031190402,IL,2014,8.06,253.69,181.66,107.42,30
17031190402,IL,2015,18.77,301.31,215.77,127.58,30
17031190402,IL,2016,-8.19,276.62,198.09,117.13,30
17031190402,IL,2017,11.89,309.51,221.63,131.05,30
17031832100,NA,NA,NA,NA,NA,NA,46
17031843800,NA,NA,NA,NA,NA,NA,3
